"STATION_ADDR1","STATION_ID","STATION_LATITUDE","STATION_LONGITUDE"
"서울특별시 용산구 한강대로 289","ST-1325",37.54407883,126.9720001
"서울특별시 용산구 한강대로 23","ST-1326",37.52293015,126.9616928
"서울특별시 용산구 원효로 35","ST-1327",37.53442383,126.9485703
"서울특별시 용산구 이태원로 134","ST-1328",37.53427887,126.9885635
"서울특별시 은평구 진관3로 77","ST-1329",37.64260864,126.9214783
"서울특별시 종로구 청계천로 41","ST-133",0,0
"서울특별시 은평구 진관1로 77-23","ST-1330",0,0
"서울특별시 은평구 응암로 248","ST-1331",37.59437561,126.9181595
"서울특별시 중랑구 망우로 297","ST-1332",37.59655762,127.0858383
"서울특별시 중랑구 묵동 6-3","ST-1333",37.61963654,127.0850449
"서울특별시 중랑구 망우로 176","ST-1334",37.59275818,127.07267
"서울특별시 중랑구 겸재로 68","ST-1335",37.58565521,127.0750504
"서울특별시 성동구 용답길 86","ST-1336",37.56260681,127.0513077
"서울특별시 관악구 남부순환로 1817","ST-1337",37.48154831,126.9520035
"서울특별시 강서구 마곡중앙5로 58","ST-1338",37.56844711,126.8216476
"서울특별시 용산구 이촌로71길 24","ST-1339",37.5212822,126.973465
"서울특별시 중구 청계천로 30","ST-134",37.56852722,126.9825516
"서울특별시 용산구 이촌로2가길 1","ST-1340",0,0
"서울특별시 용산구 백범로 지하 287","ST-1341",37.53900909,126.96138
"서울특별시 용산구 한강대로77길 18","ST-1342",37.54198074,126.9715424
"서울특별시 용산구 원효로 74","ST-1343",37.53142166,126.9514999
"서울특별시 용산구 서빙고로 417","ST-1344",37.52906036,127.0067291
"서울특별시 중랑구 송림길 172","ST-1345",37.60460281,127.1092529
"서울특별시 중랑구 동일로 862","ST-1346",37.6073494,127.0785904
"서울특별시 성북구 보문로30길 29","ST-1347",37.58869934,127.0189133
"서울특별시 노원구 월계로 280","ST-1348",37.62694168,127.05513
"서울특별시 노원구 화랑로 570","ST-1349",37.62316513,127.0904999
"서울특별시 중구 남대문로 109","ST-135",0,0
"서울특별시 양천구 안양천로 1071","ST-1350",37.53722763,126.8866119
"서울특별시 강서구 강서로62길 48","ST-1351",37.56256866,126.8424606
"서울특별시 강서구 수명로 72","ST-1352",37.5534668,126.8259277
"서울특별시 영등포구 도신로29길 28","ST-1353",37.51322937,126.9044647
"서울특별시 영등포구 여의대방로 300","ST-1354",37.51290131,126.9266129
"서울특별시 동작구 흑석한강로 27","ST-1355",37.50535583,126.9661789
"서울특별시 동작구 여의대방로54길 18","ST-1356",37.51198959,126.9270859
"서울특별시 관악구 신사로 132","ST-1357",37.48899078,126.9163818
"서울특별시 서초구 효령로77길 37","ST-1358",0,0
"서울특별시 서초구 효령로 391","ST-1359",37.4882431,127.0270157
"서울특별시 중구 을지로 55","ST-136",37.56622314,126.9835892
"서울특별시 서초구 남부순환로 2620","ST-1360",37.48479843,127.0369949
"서울특별시 서초구 언남길 87","ST-1361",37.47590637,127.0462418
"서울특별시 서초구 동산로8길 75","ST-1362",0,0
"서울특별시 서초구 매헌로16길 40","ST-1363",0,0
"서울특별시 강남구 밤고개로 206","ST-1364",37.47602844,127.1059418
"서울특별시 강남구 학동로 지하 180","ST-1365",37.51395035,127.0301514
"서울특별시 강남구 봉은사로 지하 201","ST-1366",37.50958633,127.0409088
"서울특별시 송파구 마천로25길 18","ST-1367",37.50458908,127.1393662
"서울특별시 강동구 고덕로 276","ST-1368",0,0
"서울특별시 강동구 천호대로175길 39","ST-1369",37.53647232,127.1371536
"서울특별시 중구 을지로 66","ST-137",37.56546402,126.9841385
"서울특별시 강동구 둔촌동 77-2","ST-1370",37.53099442,127.1423721
"서울특별시 강동구 강일동 695-1","ST-1371",37.561203,127.1802673
"서울특별시 종로구 율곡로 지하 308","ST-1372",37.57014084,127.0093765
"서울특별시 종로구 경교장길 35","ST-1373",37.56748962,126.9659195
"서울특별시 종로구 송월길 99","ST-1374",37.56885529,126.9645615
"서울특별시 중랑구 망우로 297","ST-1375",37.59632874,127.0858994
"서울특별시 용산구 한강대로 지하 306","ST-1376",37.5444603,126.9723892
"서울특별시 성동구 사근동 241-2","ST-1377",37.56102753,127.0495224
"서울특별시 광진구 자양로 167","ST-1378",37.54251862,127.0840836
"서울특별시 광진구 아차산로69길 29","ST-1379",37.54342651,127.0966187
"서울특별시 중구 명동길 74","ST-138",37.56447601,126.986969
"서울특별시 중랑구 용마산로 494","ST-1380",37.59511185,127.1003265
"서울특별시 중랑구 겸재로 229","ST-1381",37.58975983,127.0932388
"서울특별시 성북구 성북로 37","ST-1382",0,0
"서울특별시 성북구 보국문로 91","ST-1383",37.61207199,127.0081329
"서울특별시 성북구 보국문로 7-10","ST-1384",37.60478973,127.010582
"서울특별시 성북구 월계로 172","ST-1385",37.61980057,127.0450974
"서울특별시 성북구 정릉로 272","ST-1386",37.60309601,127.013504
"서울특별시 강북구 삼양로 670","ST-1387",37.66366577,127.0124283
"서울특별시 강북구 삼양로 595","ST-1388",37.65615845,127.0131378
"서울특별시 강북구 삼양로 519","ST-1389",37.64967346,127.0134506
"서울특별시 중구 소공로 70","ST-139",37.56179428,126.9815826
"서울특별시 강북구 삼양로 426","ST-1390",37.64167023,127.0168839
"서울특별시 강북구 삼양로 263","ST-1391",37.62652969,127.0180588
"서울특별시 강북구 삼양로 197","ST-1392",37.62155151,127.0203705
"서울특별시 노원구 동일로214길 32","ST-1394",37.6484375,127.0644455
"서울특별시 노원구 화랑로 815","ST-1395",37.6428299,127.1066666
"서울특별시 노원구 화랑로 653","ST-1396",37.64265442,127.1083832
"서울특별시 마포구 월드컵북로 260","ST-1397",37.56958389,126.9038162
"서울특별시 양천구 신정로7길 92","ST-1398",37.51215744,126.8356247
"서울특별시 양천구 목동동로 401","ST-1399",0,0
"서울특별시 서대문구 동교로 290","ST-14",37.56454086,126.9270706
"서울특별시 중구 퇴계로 77","ST-140",37.56134033,126.9804001
"서울특별시 양천구 목동중앙남로 100","ST-1400",37.54218292,126.8633041
"서울특별시 양천구 남부순환로 578","ST-1401",0,0
"서울특별시 강서구 마곡중앙1로 72","ST-1402",37.56022644,126.8190689
"서울특별시 금천구 벚꽃로 309","ST-1403",37.48123169,126.881485
"서울특별시 서초구 서초중앙로 38","ST-1404",37.485672,127.0159226
"서울특별시 서초구 서운로 221","ST-1405",37.50241089,127.0216065
"서울특별시 서초구 효령로72길 60","ST-1406",37.48646927,127.0280609
"서울특별시 강남구 자곡로 101","ST-1407",37.47245407,127.096077
"서울특별시 송파구 마천로 164","ST-1408",37.50375748,127.1370926
"서울특별시 송파구 올림픽로 336","ST-1409",37.51583099,127.1067963
"서울특별시 종로구 북촌로 35","ST-141",0,0
"서울특별시 송파구 성내천로39길 4","ST-1410",37.49751663,127.1546783
"서울특별시 송파구 성내천로47길 23","ST-1411",37.49565887,127.1571732
"서울특별시 송파구 동남로24길 6","ST-1412",0,0
"서울특별시 송파구 오금로51길 56","ST-1413",37.49987411,127.1414795
"서울특별시 송파구 오금로 363 오금근린공원","ST-1414",37.50541306,127.131691
"서울특별시 송파구 위례광장로 210","ST-1415",0,0
"서울특별시 송파구 위례광장로 136","ST-1416",37.4774704,127.1445923
"서울특별시 송파구 위례광장로 120","ST-1417",37.47437668,127.1406708
"서울특별시 송파구 위례순환로 419","ST-1418",37.47753143,127.1415176
"서울특별시 송파구 송이로 238","ST-1419",37.48799896,127.1310883
"서울특별시 종로구 율곡로 지하62","ST-142",37.57624054,126.9861603
"서울특별시 강동구 양재대로 1349","ST-1420",37.52678299,127.1355743
"서울특별시 강동구 암사동 531","ST-1421",37.55483627,127.1373215
"서울특별시 송파구 토성로 2","ST-1422",37.53147125,127.1110916
"서울특별시 강북구 삼양로 299","ST-1423",37.63018799,127.0177383
"서울특별시 성북구 성북로14가길 23","ST-1424",37.5928421,127.002121
"서울특별시 노원구 중계로8길 20","ST-1425",37.64580154,127.0822601
"서울특별시 노원구 덕릉로 662","ST-1426",37.65679932,127.0776062
"서울특별시 광진구 용마산로32길 32","ST-1427",37.56864929,127.0862503
"서울특별시 광진구 군자로 114","ST-1428",37.55023575,127.073822
"서울특별시 광진구 능동로 120","ST-1429",37.54171753,127.0801697
"서울특별시 종로구 삼일대로 428","ST-143",37.57335663,126.9874649
"서울특별시 관악구 남부순환로 1827","ST-1430",0,0
"서울특별시 종로구 종로 지하 200","ST-1431",0,0
"서울특별시 종로구 종로 지하 200","ST-1432",37.57048035,126.9966354
"서울특별시 강남구 삼성로 628","ST-1433",37.51678467,127.0516129
"서울특별시 도봉구 마들로 749","ST-1434",37.67766571,127.0462418
"서울특별시 중구 을지로 지하 129","ST-1435",37.56655884,126.9924393
"서울특별시 중구 만리재로 175","ST-1436",37.55410767,126.9654083
"서울특별시 중구 을지로 지하 129","ST-1437",37.56439972,126.9914322
"서울특별시 중구 다산로 59-1","ST-1438",37.54988861,127.0073471
"서울특별시 중구 장충단로 192","ST-1439",37.56217194,127.0062637
"서울특별시 종로구 종로 99","ST-144",37.57039642,126.9881897
"서울특별시 중구 청계천로 400","ST-1440",37.57089996,127.0195236
"서울특별시 용산구 보광로5길 40","ST-1441",37.5240097,127.0014496
"서울특별시 용산구 서빙고로 67","ST-1442",37.52365112,126.9702683
"서울특별시 용산구 한강대로 100","ST-1443",37.52960968,126.9688721
"서울특별시 용산구 이촌로34길 29","ST-1444",37.52278137,126.9610291
"서울특별시 용산구 이태원로 134","ST-1445",37.53379822,126.9886704
"서울특별시 용산구 이촌로14길 7","ST-1446",37.5271492,126.9551621
"서울특별시 동대문구 사가정로 190","ST-1447",37.57653046,127.0659409
"서울특별시 동대문구 신이문로 3","ST-1448",37.60308838,127.0622025
"서울특별시 동대문구 사가정로 65","ST-1449",37.57762146,127.0521088
"서울특별시 종로구 청계천로 93","ST-145",37.56834412,126.9878922
"서울특별시 동대문구 제기로 131","ST-1450",37.5867691,127.04776
"서울특별시 중랑구 용마산로115길 127","ST-1451",37.59733963,127.0930862
"서울특별시 중랑구 용마산로 313","ST-1452",37.58034897,127.0926514
"서울특별시 중랑구 봉화산로 130","ST-1453",37.60359955,127.0895615
"서울특별시 성북구 보문로 112-2","ST-1454",37.58509827,127.0196762
"서울특별시 성북구 보문로22길 28","ST-1455",37.58375168,127.0219498
"서울특별시 성북구 성북로 25","ST-1456",37.59017181,127.0040894
"서울특별시 성북구 성북로 102-10","ST-1457",37.5933609,126.9990921
"서울특별시 성북구 월곡로 74","ST-1458",37.59972,127.0403824
"서울특별시 성북구 길음로7길 20","ST-1459",37.60351181,127.0225601
"서울특별시 중구 남대문로10길 33","ST-146",37.56816483,126.9849777
"서울특별시 성북구 보문로34길 87","ST-1460",37.59148026,127.0201035
"서울특별시 도봉구 도봉로 891","ST-1461",37.68400955,127.0457916
"서울특별시 도봉구 도봉산길 10","ST-1462",37.68759155,127.0455017
"서울특별시 도봉구 도봉동 282-16","ST-1463",37.6876297,127.0422134
"서울특별시 도봉구 도봉로 707","ST-1464",37.66759872,127.0429993
"서울특별시 도봉구 방학로 102","ST-1465",37.66297913,127.0419388
"서울특별시 도봉구 해등로 218","ST-1466",37.65814972,127.0326691
"서울특별시 도봉구 도봉로170길 2","ST-1467",37.67911911,127.0449829
"서울특별시 도봉구 도봉로 528","ST-1468",37.65224075,127.0370636
"서울특별시 도봉구 덕릉로 249","ST-1469",37.63970184,127.0388336
"서울특별시 중구 을지로 79","ST-147",37.56638336,126.9872055
"서울특별시 도봉구 덕릉로 404","ST-1470",37.6463089,127.052742
"서울특별시 도봉구 덕릉로60바길 21","ST-1471",37.6388588,127.0411758
"서울특별시 도봉구 도당로15길 36","ST-1472",37.66687012,127.0358734
"서울특별시 노원구 중계로 181","ST-1473",37.65045929,127.0808868
"서울특별시 노원구 동일로 986","ST-1474",37.61832047,127.0756302
"서울특별시 노원구 중계로 155","ST-1475",37.64818954,127.0804825
"서울특별시 노원구 동일로227길 85","ST-1476",37.66114044,127.0580521
"서울특별시 노원구 동일로227길 26","ST-1477",0,0
"서울특별시 은평구 응암로 279","ST-1478",37.59743881,126.9200363
"서울특별시 은평구 은평로 136","ST-1479",37.60036087,126.9228134
"서울특별시 중구 을지로 100","ST-148",37.56599045,126.987793
"서울특별시 은평구 진관3로 73-17","ST-1480",37.6436615,126.9145584
"서울특별시 은평구 진관2로 지하 15-25","ST-1481",37.63825226,126.9194565
"서울특별시 은평구 통일로 732","ST-1482",37.61096954,126.9298096
"서울특별시 은평구 진관2로 15-46","ST-1483",37.63925934,126.9189072
"서울특별시 은평구 불광로 90","ST-1484",37.61442947,126.932579
"서울특별시 은평구 통일로 796 북한산 힐스테이트7차","ST-1485",37.61654282,126.9251251
"서울특별시 은평구 백련산로 90","ST-1486",37.59347916,126.9231873
"서울특별시 은평구 통일로 684","ST-1487",37.60903168,126.9346771
"서울특별시 은평구 통일로 684","ST-1488",37.60890961,126.9324188
"서울특별시 은평구 진관4로 48-50","ST-1489",37.64208984,126.9294128
"서울특별시 종로구 창경궁로 185","ST-149",37.57770538,126.9917831
"서울특별시 은평구 진관4로 78-38","ST-1490",37.64385986,126.9318771
"서울특별시 서대문구 통일로 지하 440-1","ST-1491",37.58670044,126.9467697
"서울특별시 마포구 신촌로 지하 270","ST-1492",37.55812836,126.9562073
"서울특별시 서대문구 통일로 553","ST-1493",37.5971489,126.93853
"서울특별시 마포구 성산로 128","ST-1494",37.56333923,126.9082031
"서울특별시 양천구 목동서로 38","ST-1495",37.54114151,126.8766785
"서울특별시 양천구 목동서로 38","ST-1496",37.5378685,126.8814087
"서울특별시 양천구 목동동로 298","ST-1497",37.52667999,126.8761673
"서울특별시 양천구 신정이펜1로 99","ST-1498",37.51427841,126.828743
"서울특별시 양천구 목동동로 33","ST-1499",37.51472092,126.8591995
"서울특별시 마포구 와우산로 40","ST-15",37.54787064,126.9235306
"서울특별시 종로구 종로 지하129","ST-150",37.5705986,126.9917908
"서울특별시 양천구 오목로3길 32","ST-1500",37.52407074,126.8386002
"서울특별시 양천구 남부순환로 699","ST-1501",37.50682068,126.8442993
"서울특별시 양천구 등촌로 66","ST-1502",37.53582001,126.8636322
"서울특별시 양천구 신목로 126","ST-1503",37.52455139,126.8770523
"서울특별시 양천구 목동동로 10","ST-1504",37.51065826,126.8591614
"서울특별시 양천구 목동동로 323","ST-1505",37.53102875,126.8758926
"서울특별시 강서구 공항대로 625","ST-1506",37.54719925,126.8744888
"서울특별시 강서구 공항대로 571","ST-1507",37.54917908,126.8687973
"서울특별시 강서구 양천로 696","ST-1508",37.55004883,126.8731613
"서울특별시 강서구 허준로 202","ST-1509",37.56124878,126.8605804
"서울특별시 종로구 종로 지하129","ST-151",37.57019806,126.9912567
"서울특별시 강서구 공항대로 411","ST-1510",37.55625916,126.8533173
"서울특별시 강서구 공항대로 395","ST-1511",37.55659866,126.851471
"서울특별시 강서구 공항대로 453","ST-1512",37.55437851,126.8575363
"서울특별시 강서구 개화동로 495","ST-1513",37.56792068,126.8054733
"서울특별시 강서구 수명로1길 16","ST-1514",37.55010986,126.8236771
"서울특별시 강서구 양천로 22","ST-1515",37.57247162,126.8061676
"서울특별시 강서구 강서로 409","ST-1516",37.56209946,126.8392563
"서울특별시 강서구 마곡중앙로 36","ST-1517",37.55746841,126.8297195
"서울특별시 강서구 발산로 40","ST-1518",37.55104446,126.8184967
"서울특별시 강서구 공항대로 376","ST-1519",37.55687714,126.8488083
"서울특별시 중구 충무로 15","ST-152",37.56261826,126.992836
"서울특별시 강서구 까치산로24길 47","ST-1520",37.54832077,126.8534012
"서울특별시 구로구 디지털로31길 12","ST-1521",37.48485947,126.8951874
"서울특별시 구로구 개봉로2길 133-15","ST-1522",37.49034119,126.8609314
"서울특별시 구로구 중앙로 100","ST-1523",37.50605011,126.8607864
"서울특별시 구로구 중앙로 101","ST-1524",37.50616837,126.8602295
"서울특별시 구로구 경인로 208","ST-1525",37.49594116,126.8440018
"서울특별시 구로구 경인로 219","ST-1526",37.49676132,126.8449631
"서울특별시 구로구 경인로15길 75","ST-1527",37.4917984,126.8324204
"서울특별시 구로구 오리로 1197","ST-1528",37.48937988,126.834198
"서울특별시 구로구 구일로 126","ST-1529",37.49699783,126.8717804
"서울특별시 종로구 창경궁로 185","ST-153",37.57897949,126.9964752
"서울특별시 구로구 구일로10길 27","ST-1530",37.49596024,126.8740387
"서울특별시 구로구 구일로10길 27","ST-1531",37.49539948,126.8710098
"서울특별시 구로구 구일로4길 57","ST-1532",37.49264908,126.8761826
"서울특별시 금천구 금하로29길 36","ST-1533",37.45177078,126.9133987
"서울특별시 금천구 가산로 70","ST-1534",37.47248077,126.8958664
"서울특별시 금천구 남부순환로 1314","ST-1535",37.47817993,126.8974075
"서울특별시 금천구 시흥대로51길 55","ST-1536",37.45132065,126.8976212
"서울특별시 금천구 남부순환로128길 42","ST-1537",37.47840881,126.9073715
"서울특별시 금천구 한내로 69-54","ST-1538",37.46055984,126.8870926
"서울특별시 영등포구 선유로 213","ST-1539",37.53210068,126.8944397
"서울특별시 종로구 창경궁로 109","ST-154",37.57095718,126.9971237
"서울특별시 영등포구 가마산로 315","ST-1540",37.49824142,126.8939819
"서울특별시 영등포구 시흥대로 617","ST-1541",37.48752975,126.9048767
"서울특별시 동작구 시흥대로 646","ST-1542",37.48939896,126.9071121
"서울특별시 동작구 여의대방로 122","ST-1543",37.49766922,126.9198685
"서울특별시 동작구 동작대로 지하 3","ST-1544",37.48815918,126.9664764
"서울특별시 동작구 노량진로 155","ST-1545",37.51391983,126.9430695
"서울특별시 관악구 난곡로 367","ST-1546",37.48712921,126.9130173
"서울특별시 관악구 관악로 1","ST-1547",37.46681976,126.9488068
"서울특별시 관악구 남부순환로 1761","ST-1548",37.48218918,126.9461594
"서울특별시 관악구 신림동길 8","ST-1549",37.48751068,126.9277878
"서울특별시 종로구 종로 185","ST-155",37.57106781,126.9981918
"서울특별시 관악구 호암로 519","ST-1550",37.4640007,126.9312515
"서울특별시 관악구 호암로16길 5","ST-1551",37.46337891,126.9319687
"서울특별시 서초구 청계산로7길 43","ST-1552",37.45066071,127.0570602
"서울특별시 서초구 서초대로 248","ST-1553",37.49195099,127.0085526
"서울특별시 서초구 사평대로 349","ST-1554",37.50381088,127.0213623
"서울특별시 서초구 강남대로 605","ST-1555",37.51588058,127.0193024
"서울특별시 서초구 강남대로 341","ST-1556",37.49325943,127.0295334
"서울특별시 서초구 효령로 58","ST-1557",37.47909164,126.9906769
"서울특별시 서초구 헌릉로8길 10-12","ST-1558",37.45587921,127.0581665
"서울특별시 강남구 개포로 지하 420","ST-1559",37.48616028,127.0672379
"서울특별시 종로구 창경궁로 271-1","ST-156",37.58562851,127.000679
"서울특별시 강남구 양재대로 478","ST-1560",37.48088074,127.0630417
"서울특별시 강남구 양재대로 478","ST-1561",37.47598648,127.0596237
"서울특별시 강남구 양재대로 379","ST-1562",37.47457886,127.0554504
"서울특별시 강남구 논현로2길 6","ST-1563",37.47200012,127.0513382
"서울특별시 강남구 언주로 21","ST-1564",37.47909164,127.055397
"서울특별시 강남구 개포로 310","ST-1565",37.47929001,127.0557327
"서울특별시 강남구 언주로 118","ST-1566",37.48574066,127.0510483
"서울특별시 강남구 언주로 604","ST-1567",37.5096817,127.0379181
"서울특별시 강남구 언주로 564","ST-1568",37.50811005,127.0394516
"서울특별시 강남구 일원로14길 25","ST-1569",37.48284912,127.0801621
"서울특별시 종로구 대학로 지하120","ST-157",37.58156967,127.0017853
"서울특별시 강남구 일원로 95","ST-1570",37.48348999,127.0837021
"서울특별시 강남구 일원로 90","ST-1571",37.48656082,127.0826721
"서울특별시 강남구 일원로 45","ST-1572",37.48979187,127.0812225
"서울특별시 강남구 영동대로4길 10","ST-1573",37.48871994,127.0745392
"서울특별시 강남구 개포로 지하 522","ST-1574",37.49180984,127.0731583
"서울특별시 강남구 학동로 지하 346","ST-1575",37.51871109,127.0508499
"서울특별시 강남구 도산대로 138","ST-1576",37.5175705,127.0236435
"서울특별시 강남구 강남대로 지하 396","ST-1577",37.49847031,127.0301132
"서울특별시 강남구 자곡로 260","ST-1578",37.4773407,127.1132736
"서울특별시 송파구 위례광장로 121","ST-1579",37.47465897,127.1377182
"서울특별시 종로구 대학로 104","ST-158",37.57978439,127.002533
"서울특별시 송파구 강동대로 232","ST-1580",37.52193832,127.1318665
"서울특별시 송파구 오금로 231","ST-1581",37.50737,127.118103
"서울특별시 송파구 석촌호수로 176","ST-1582",37.50656128,127.0965576
"서울특별시 송파구 삼학사로 136","ST-1583",37.50973129,127.0976868
"서울특별시 송파구 올림픽로 305","ST-1584",37.51396179,127.1003037
"서울특별시 송파구 석촌호수로12길 1-16","ST-1585",37.50867844,127.1034317
"서울특별시 송파구 석촌호수로12길 1-16","ST-1586",37.50920105,127.1041184
"서울특별시 송파구 송파대로 570","ST-1587",37.51150131,127.1021195
"서울특별시 송파구 강동대로 286","ST-1588",37.51987839,127.1367111
"서울특별시 송파구 성내천로16길 17","ST-1589",37.50693893,127.1392212
"서울특별시 종로구 율곡로 238","ST-159",37.57543182,127.004982
"서울특별시 송파구 삼학사로 136","ST-1590",37.5067482,127.0988312
"서울특별시 송파구 위례광장로 121","ST-1591",37.47729111,127.1378937
"서울특별시 송파구 충민로 120","ST-1592",37.48080063,127.1303406
"서울특별시 강동구 동남로 926 강동푸드마켓","ST-1593",37.55644989,127.1568222
"서울특별시 강동구 고덕동 230","ST-1594",37.56254578,127.1644821
"서울특별시 강동구 상일로21길 14-7 고덕2동경로당","ST-1595",37.56002808,127.1696777
"서울특별시 강동구 성안로 200","ST-1596",37.54050827,127.1370087
"서울특별시 강동구 아리수로98길 25 강일리버파크7단지아파트","ST-1597",37.56335449,127.1790543
"서울특별시 강동구 강일동 736","ST-1598",37.55580902,127.1737442
"서울특별시 성동구 금호로 30","ST-1599",37.54608917,127.0250702
"서울특별시 마포구 와우산로 56","ST-16",37.54920197,126.9232025
"서울특별시 종로구 율곡로 259","ST-160",37.57403564,127.0067215
"서울특별시 성동구 상원길 76","ST-1600",37.55093002,127.0483398
"서울특별시 성동구 난계로 100","ST-1601",37.56179047,127.0243912
"서울특별시 광진구 아차산로78길 90","ST-1602",37.55059814,127.1105118
"서울특별시 광진구 능동로 216","ST-1603",37.54978943,127.0759277
"서울특별시 강북구 인수봉로79길 93","ST-1604",37.64233017,127.0077896
"서울특별시 종로구 종로 239","ST-1605",37.57123947,127.0044098
"서울특별시 종로구 종로 지하 200","ST-1606",37.57114029,127.0006714
"서울특별시 종로구 종로 79-1","ST-1607",37.57035828,126.9863815
"서울특별시 종로구 종로 254-1","ST-1608",37.570961,127.0060577
"서울특별시 종로구 종로 383-1","ST-1609",37.57447052,127.0198288
"서울특별시 종로구 김상옥로 29","ST-161",37.57330704,127.0007095
"서울특별시 종로구 율곡로 지하 308","ST-1610",37.57131958,127.0072098
"서울특별시 종로구 세종대로 지하 172","ST-1611",37.56993866,126.9775391
"서울특별시 종로구 삼일대로30길 31","ST-1612",37.57426071,126.989502
"서울특별시 종로구 송월길 99","ST-1613",37.57125854,126.9625626
"서울특별시 강북구 솔샘로 195","ST-1614",37.6203804,127.0136795
"서울특별시 용산구 새창로 181","ST-1615",37.53269958,126.9643784
"서울특별시 성동구 무학봉길 35","ST-1616",37.56014633,127.0263596
"서울특별시 성동구 난계로 20","ST-1617",37.55477905,127.0248413
"서울특별시 성동구 무학봉길 35","ST-1618",37.56068039,127.0267792
"서울특별시 종로구 사직로8길 31","ST-1619",37.57436371,126.9723663
"서울특별시 중구 마장로 3","ST-162",37.56918335,127.0098801
"서울특별시 강동구 천호동 297-19","ST-1620",37.5446701,127.1326752
"서울특별시 강동구 구천면로 304 일주빌딩","ST-1621",37.54689789,127.1346664
"서울특별시 강동구 상일동 515-1","ST-1622",37.5510788,127.1625977
"서울특별시 강동구 상일동 518-2","ST-1623",37.55348206,127.1650543
"서울특별시 동대문구 경희대로 24","ST-1624",0,0
"서울특별시 동대문구 경희대로 26","ST-1625",37.59460068,127.0519638
"서울특별시 강동구 천호동 571-2","ST-1626",37.53822708,127.1317444
"서울특별시 송파구 토성로 2","ST-1627",37.53131104,127.1112824
"서울특별시 동대문구 홍릉로 78-1","ST-1628",37.58723831,127.0431366
"서울특별시 동대문구 답십리로23길 30","ST-1629",37.57575989,127.0483704
"서울특별시 중구 장충단로 지하230","ST-163",37.56533051,127.007843
"서울특별시 동대문구 답십리로 233","ST-1630",37.57294846,127.0661469
"서울특별시 동대문구 왕산로 87","ST-1631",37.57835007,127.0333862
"서울특별시 동대문구 왕산로 128","ST-1632",37.57799911,127.0376282
"서울특별시 성북구 동소문로 327","ST-1633",37.60913086,127.0300293
"서울특별시 성북구 성북로 132-4","ST-1634",37.59453964,126.9952087
"서울특별시 성북구 창경궁로 325","ST-1635",37.58839035,127.0056076
"서울특별시 성북구 인촌로 113","ST-1636",37.58644485,127.031601
"서울특별시 성북구 화랑로 63","ST-1637",37.60229111,127.0389786
"서울특별시 도봉구 도봉로 444","ST-1638",37.64519882,127.0329819
"서울특별시 노원구 동일로 지하 1530-1","ST-1639",37.66566086,127.0572968
"서울특별시 노원구 동일로 지하 1530-1","ST-1640",37.66524887,127.0578919
